age,website_visits,time_spent_on_website,page_views_per_visit,status,current_occupation_Professional,current_occupation_Student,current_occupation_Unemployed,first_interaction_Mobile App,first_interaction_Website,profile_completed_High,profile_completed_Low,profile_completed_Medium,last_activity_Email Activity,last_activity_Phone Activity,last_activity_Website Activity,print_media_type1_No,print_media_type1_Yes,print_media_type2_No,print_media_type2_Yes,digital_media_No,digital_media_Yes,educational_channels_No,educational_channels_Yes,referral_No,referral_Yes
56,5,348,2.186,0,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
60,5,1547,5.651,1,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
23,7,2040,8.388,0,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
51,3,415,7.056,0,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
59,2,2233,0.066,1,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True
58,3,342,7.778,1,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False
37,3,196,2.237,0,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
32,1,20,1.04,0,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
22,5,93,3.692,0,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
30,2,71,1.82,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
57,2,280,2.278,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
23,8,485,5.034,0,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False
19,4,257,1.998,0,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
55,13,1273,2.2,0,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
55,5,1800,2.232,1,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
35,1,2495,2.884,1,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
39,2,388,3.7,0,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False
37,13,1482,0.328,1,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
59,3,1969,0.047,1,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
57,3,1009,18.302,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
58,3,433,2.156,1,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
33,0,0,0.0,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
57,2,1,0.211,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
40,2,343,2.196,0,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
59,1,341,3.575,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False
33,5,58,6.862,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
58,2,365,3.518,1,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
47,3,481,2.229,0,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False
32,2,1945,8.268,0,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
58,8,1707,3.381,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False
21,6,360,2.793,0,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
45,3,383,6.928,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
58,1,1050,4.314,0,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False
60,2,65,1.963,0,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
58,8,396,3.498,0,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
43,4,1815,3.298,1,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
59,3,1963,2.064,1,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
23,2,2317,2.236,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False
30,2,48,2.263,1,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
28,3,40,4.426,1,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False
57,1,348,2.041,0,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
58,3,726,3.32,1,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
22,5,367,2.154,0,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False
37,2,2132,3.417,0,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
60,2,1854,1.188,0,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
48,5,1120,5.763,1,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
37,2,76,2.993,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
20,1,616,3.674,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
43,2,2074,3.496,0,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
41,9,1548,2.153,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
18,5,2309,1.903,1,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False
24,3,1254,0.014,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
50,2,18,5.508,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
58,0,0,0.0,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
41,3,204,2.096,0,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
56,5,1592,3.237,1,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
48,5,16,3.321,0,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False
56,1,23,3.779,1,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True
38,2,2141,2.943,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
40,7,171,3.837,0,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False
56,2,1748,3.523,0,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
60,6,208,2.024,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
49,10,325,5.567,0,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
55,3,325,3.825,0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
33,5,1544,1.832,0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
45,1,613,1.846,1,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
58,4,1614,3.524,0,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False
33,2,323,0.129,0,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False
60,1,66,2.199,0,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
58,5,1843,3.557,1,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False
21,5,2179,3.209,1,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
62,6,1946,2.21,1,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False
48,1,80,4.158,0,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False
58,2,2277,4.383,0,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
59,5,1769,1.965,1,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
58,5,1,6.032,0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False
54,2,1519,3.138,0,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False
60,2,2083,2.041,1,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
60,2,46,7.725,0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
23,6,1622,2.076,0,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False
44,4,75,3.699,0,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False
